NAME,TBNAME,TBCREATOR
EXECUTEWITHDATA,SYSAUDITPOLICIES,SYSIBM  
OBJMAINTSTATUS,SYSAUDITPOLICIES,SYSIBM  
SECMAINTSTATUS,SYSAUDITPOLICIES,SYSIBM  
SYSADMINSTATUS,SYSAUDITPOLICIES,SYSIBM  
VALIDATESTATUS,SYSAUDITPOLICIES,SYSIBM  
AUDITEXCEPTIONENABLED,SYSAUDITUSE,SYSIBM  
AUDITPOLICYID,SYSAUDITUSE,SYSIBM  
OBJECTNAME,SYSAUDITUSE,SYSIBM  
OBJECTTYPE,SYSAUDITUSE,SYSIBM  
SUBOBJECTTYPE,SYSAUDITUSE,SYSIBM  
BUFFERPOOLID,SYSBUFFERPOOLNODES,SYSIBM  
NODENUM,SYSBUFFERPOOLNODES,SYSIBM  
NPAGES,SYSBUFFERPOOLNODES,SYSIBM  
BLOCKSIZE,SYSBUFFERPOOLS,SYSIBM  
BPNAME,SYSBUFFERPOOLS,SYSIBM  
BUFFERPOOLID,SYSBUFFERPOOLS,SYSIBM  
NGNAME,SYSBUFFERPOOLS,SYSIBM  
NPAGES,SYSBUFFERPOOLS,SYSIBM  
NUMBLOCKPAGES,SYSBUFFERPOOLS,SYSIBM  
PAGESIZE,SYSBUFFERPOOLS,SYSIBM  
COLLATIONID,SYSCHECKS,SYSIBM  
COLLATIONID_ORDERBY,SYSCHECKS,SYSIBM  
CREATE_TIME,SYSCHECKS,SYSIBM  
DEFINER,SYSCHECKS,SYSIBM  
DEFINERTYPE,SYSCHECKS,SYSIBM  
ENVID,SYSCHECKS,SYSIBM  
FUNC_PATH,SYSCHECKS,SYSIBM  
NAME,SYSCHECKS,SYSIBM  
PERCENTVALID,SYSCHECKS,SYSIBM  
QUALIFIER,SYSCHECKS,SYSIBM  
STRINGUNITS,SYSCHECKS,SYSIBM  
TBCREATOR,SYSCHECKS,SYSIBM  
TBNAME,SYSCHECKS,SYSIBM  
TEXT,SYSCHECKS,SYSIBM  
TYPE,SYSCHECKS,SYSIBM  
CHECKOUT_USERID,SYSCODEPROPERTIES,SYSIBM  
COMPILE_OPTIONS,SYSCODEPROPERTIES,SYSIBM  
DEBUG_DATA,SYSCODEPROPERTIES,SYSIBM  
DIAGNOSTIC_LEVEL,SYSCODEPROPERTIES,SYSIBM  
LIBVERSION,SYSCODEPROPERTIES,SYSIBM  
LIB_ID,SYSCODEPROPERTIES,SYSIBM  
OBJECT_ID,SYSCODEPROPERTIES,SYSIBM  
OBJECT_TYPE,SYSCODEPROPERTIES,SYSIBM  
PRECOMPILE_OPTIONS,SYSCODEPROPERTIES,SYSIBM  
SQL_COMPILED_CODE,SYSCODEPROPERTIES,SYSIBM  
TRACE_LEVEL,SYSCODEPROPERTIES,SYSIBM  
COLNAME,SYSCOLAUTH,SYSIBM  
COLNO,SYSCOLAUTH,SYSIBM  
CREATOR,SYSCOLAUTH,SYSIBM  
GRANTABLE,SYSCOLAUTH,SYSIBM  
GRANTEE,SYSCOLAUTH,SYSIBM  
GRANTEEROLEID,SYSCOLAUTH,SYSIBM  
GRANTEETYPE,SYSCOLAUTH,SYSIBM  
GRANTOR,SYSCOLAUTH,SYSIBM  
GRANTORROLEID,SYSCOLAUTH,SYSIBM  
GRANTORTYPE,SYSCOLAUTH,SYSIBM  
PRIVTYPE,SYSCOLAUTH,SYSIBM  
TNAME,SYSCOLAUTH,SYSIBM  
COLNAME,SYSCOLCHECKS,SYSIBM  
CONSTNAME,SYSCOLCHECKS,SYSIBM  
TBCREATOR,SYSCOLCHECKS,SYSIBM  
TBNAME,SYSCOLCHECKS,SYSIBM  
USAGE,SYSCOLCHECKS,SYSIBM  
BCOLNAME,SYSCOLDEPENDENCIES,SYSIBM  
BNAME,SYSCOLDEPENDENCIES,SYSIBM  
BSCHEMA,SYSCOLDEPENDENCIES,SYSIBM  
DNAME,SYSCOLDEPENDENCIES,SYSIBM  
DSCHEMA,SYSCOLDEPENDENCIES,SYSIBM  
DTYPE,SYSCOLDEPENDENCIES,SYSIBM  
COLVALUE,SYSCOLDIST,SYSIBM  
DISTCOUNT,SYSCOLDIST,SYSIBM  
NAME,SYSCOLDIST,SYSIBM  
SCHEMA,SYSCOLDIST,SYSIBM  
SEQNO,SYSCOLDIST,SYSIBM  
TBNAME,SYSCOLDIST,SYSIBM  
TYPE,SYSCOLDIST,SYSIBM  
VALCOUNT,SYSCOLDIST,SYSIBM  
COLGROUPID,SYSCOLGROUPDIST,SYSIBM  
COLVALUE,SYSCOLGROUPDIST,SYSIBM  
ORDINAL,SYSCOLGROUPDIST,SYSIBM  
SEQNO,SYSCOLGROUPDIST,SYSIBM  
TYPE,SYSCOLGROUPDIST,SYSIBM  
COLGROUPID,SYSCOLGROUPDISTCOUNTS,SYSIBM  
DISTCOUNT,SYSCOLGROUPDISTCOUNTS,SYSIBM  
SEQNO,SYSCOLGROUPDISTCOUNTS,SYSIBM  
TYPE,SYSCOLGROUPDISTCOUNTS,SYSIBM  
VALCOUNT,SYSCOLGROUPDISTCOUNTS,SYSIBM  
COLGROUPCARD,SYSCOLGROUPS,SYSIBM  
COLGROUPID,SYSCOLGROUPS,SYSIBM  
COLGROUPNAME,SYSCOLGROUPS,SYSIBM  
COLGROUPSCHEMA,SYSCOLGROUPS,SYSIBM  
NUMFREQ_VALUES,SYSCOLGROUPS,SYSIBM  
NUMQUANTILES,SYSCOLGROUPS,SYSIBM  
COLGROUPID,SYSCOLGROUPSCOLS,SYSIBM  
COLNAME,SYSCOLGROUPSCOLS,SYSIBM  
ORDINAL,SYSCOLGROUPSCOLS,SYSIBM  
TABNAME,SYSCOLGROUPSCOLS,SYSIBM  
TABSCHEMA,SYSCOLGROUPSCOLS,SYSIBM  
COLLATIONID,SYSCOLLATIONS,SYSIBM  
COLLATIONNAME,SYSCOLLATIONS,SYSIBM  
COLLATIONSCHEMA,SYSCOLLATIONS,SYSIBM  
COLLATION_DESC,SYSCOLLATIONS,SYSIBM  
OBJECTID,SYSCOLLATIONS,SYSIBM  
OWNER,SYSCOLLATIONS,SYSIBM  
OWNERTYPE,SYSCOLLATIONS,SYSIBM  
SOURCECOLLATIONID,SYSCOLLATIONS,SYSIBM  
COLNAME,SYSCOLOPTIONS,SYSIBM  
OPTION,SYSCOLOPTIONS,SYSIBM  
SETTING,SYSCOLOPTIONS,SYSIBM  
TABNAME,SYSCOLOPTIONS,SYSIBM  
TABSCHEMA,SYSCOLOPTIONS,SYSIBM  
COLNAME,SYSCOLPROPERTIES,SYSIBM  
SCOPE_TABNAME,SYSCOLPROPERTIES,SYSIBM  
SCOPE_TABSCHEMA,SYSCOLPROPERTIES,SYSIBM  
SPECIAL_PROPS,SYSCOLPROPERTIES,SYSIBM  
TABNAME,SYSCOLPROPERTIES,SYSIBM  
TABSCHEMA,SYSCOLPROPERTIES,SYSIBM  
TARGET_TYPENAME,SYSCOLPROPERTIES,SYSIBM  
TARGET_TYPESCHEMA,SYSCOLPROPERTIES,SYSIBM  
AVGCOLLEN,SYSCOLUMNS,SYSIBM  
AVGCOLLENCHAR,SYSCOLUMNS,SYSIBM  
AVGDISTINCTPERPAGE,SYSCOLUMNS,SYSIBM  
AVGENCODEDCOLLEN,SYSCOLUMNS,SYSIBM  
CODEPAGE,SYSCOLUMNS,SYSIBM  
COLCARD,SYSCOLUMNS,SYSIBM  
COLLATIONID,SYSCOLUMNS,SYSIBM  
COLNO,SYSCOLUMNS,SYSIBM  
COLTYPE,SYSCOLUMNS,SYSIBM  
COMPACT,SYSCOLUMNS,SYSIBM  
COMPOSITE_CODEPAGE,SYSCOLUMNS,SYSIBM  
COMPRESS,SYSCOLUMNS,SYSIBM  
DBCSCODEPG,SYSCOLUMNS,SYSIBM  
DEFAULT,SYSCOLUMNS,SYSIBM  
GENERATED,SYSCOLUMNS,SYSIBM  
HIDDEN,SYSCOLUMNS,SYSIBM  
HIGH2KEY,SYSCOLUMNS,SYSIBM  
IDENTITY,SYSCOLUMNS,SYSIBM  
IMPLICITVALUE,SYSCOLUMNS,SYSIBM  
INLINE_LENGTH,SYSCOLUMNS,SYSIBM  
KEYSEQ,SYSCOLUMNS,SYSIBM  
LENGTH,SYSCOLUMNS,SYSIBM  
LOGGED,SYSCOLUMNS,SYSIBM  
LONGLENGTH,SYSCOLUMNS,SYSIBM  
LOW2KEY,SYSCOLUMNS,SYSIBM  
NAME,SYSCOLUMNS,SYSIBM  
NMOSTFREQ,SYSCOLUMNS,SYSIBM  
NQUANTILES,SYSCOLUMNS,SYSIBM  
NULLS,SYSCOLUMNS,SYSIBM  
NUMNULLS,SYSCOLUMNS,SYSIBM  
PAGEVARIANCERATIO,SYSCOLUMNS,SYSIBM  
PARTKEYSEQ,SYSCOLUMNS,SYSIBM  
PCTENCODED,SYSCOLUMNS,SYSIBM  
PCTINLINED,SYSCOLUMNS,SYSIBM  
REMARKS,SYSCOLUMNS,SYSIBM  
SCALE,SYSCOLUMNS,SYSIBM  
SECLABELID,SYSCOLUMNS,SYSIBM  
SOURCE_TABNAME,SYSCOLUMNS,SYSIBM  
SOURCE_TABSCHEMA,SYSCOLUMNS,SYSIBM  
SUB_COUNT,SYSCOLUMNS,SYSIBM  
SUB_DELIM_LENGTH,SYSCOLUMNS,SYSIBM  
TBCREATOR,SYSCOLUMNS,SYSIBM  
TBNAME,SYSCOLUMNS,SYSIBM  
TYPENAME,SYSCOLUMNS,SYSIBM  
TYPESCHEMA,SYSCOLUMNS,SYSIBM  
COLNAME,SYSCOLUSE,SYSIBM  
COLSEQ,SYSCOLUSE,SYSIBM  
DIMENSION,SYSCOLUSE,SYSIBM  
TABNAME,SYSCOLUSE,SYSIBM  
TABSCHEMA,SYSCOLUSE,SYSIBM  
TYPE,SYSCOLUSE,SYSIBM  
OBJECTID,SYSCOMMENTS,SYSIBM  
OBJECTTYPE,SYSCOMMENTS,SYSIBM  
REMARKS,SYSCOMMENTS,SYSIBM  
BCREATOR,SYSCONSTDEP,SYSIBM  
BMODULEID,SYSCONSTDEP,SYSIBM  
BNAME,SYSCONSTDEP,SYSIBM  
BTYPE,SYSCONSTDEP,SYSIBM  
DCONSTNAME,SYSCONSTDEP,SYSIBM  
DTBCREATOR,SYSCONSTDEP,SYSIBM  
DTBNAME,SYSCONSTDEP,SYSIBM  
ATTR_NAME,SYSCONTEXTATTRIBUTES,SYSIBM  
ATTR_OPTIONS,SYSCONTEXTATTRIBUTES,SYSIBM  
ATTR_TYPE,SYSCONTEXTATTRIBUTES,SYSIBM  
ATTR_VALUE,SYSCONTEXTATTRIBUTES,SYSIBM  
CONTEXTID,SYSCONTEXTATTRIBUTES,SYSIBM  
ALTER_TIME,SYSCONTEXTS,SYSIBM  
AUDITEXCEPTIONENABLED,SYSCONTEXTS,SYSIBM  
AUDITPOLICYID,SYSCONTEXTS,SYSIBM  
CONTEXTID,SYSCONTEXTS,SYSIBM  
CONTEXTNAME,SYSCONTEXTS,SYSIBM  
CONTEXT_DESC,SYSCONTEXTS,SYSIBM  
CREATE_TIME,SYSCONTEXTS,SYSIBM  
DEFAULTCONTEXTROLE,SYSCONTEXTS,SYSIBM  
ENABLED,SYSCONTEXTS,SYSIBM  
ROLEASOBJECTOWNER,SYSCONTEXTS,SYSIBM  
SYSTEMAUTHID,SYSCONTEXTS,SYSIBM  
ALTER_TIME,SYSCONTROLS,SYSIBM  
COLLATIONID,SYSCONTROLS,SYSIBM  
COLLATIONID_ORDERBY,SYSCONTROLS,SYSIBM  
COLNAME,SYSCONTROLS,SYSIBM  
CONTROLID,SYSCONTROLS,SYSIBM  
CONTROLNAME,SYSCONTROLS,SYSIBM  
CONTROLSCHEMA,SYSCONTROLS,SYSIBM  
CONTROLTYPE,SYSCONTROLS,SYSIBM  
CREATE_TIME,SYSCONTROLS,SYSIBM  
ENABLE,SYSCONTROLS,SYSIBM  
ENFORCED,SYSCONTROLS,SYSIBM  
ENVID,SYSCONTROLS,SYSIBM  
FUNC_PATH,SYSCONTROLS,SYSIBM  
IMPLICIT,SYSCONTROLS,SYSIBM  
OWNER,SYSCONTROLS,SYSIBM  
OWNERTYPE,SYSCONTROLS,SYSIBM  
PACKED_DESC,SYSCONTROLS,SYSIBM  
QUALIFIER,SYSCONTROLS,SYSIBM  
RULETEXT,SYSCONTROLS,SYSIBM  
STRINGUNITS,SYSCONTROLS,SYSIBM  
TABCORRELATION,SYSCONTROLS,SYSIBM  
TABNAME,SYSCONTROLS,SYSIBM  
TABSCHEMA,SYSCONTROLS,SYSIBM  
VALID,SYSCONTROLS,SYSIBM  
DATAPARTITIONEXPRESSION,SYSDATAPARTITIONEXPRESSION,SYSIBM  
DATAPARTITIONKEYSEQ,SYSDATAPARTITIONEXPRESSION,SYSIBM  
NULLSFIRST,SYSDATAPARTITIONEXPRESSION,SYSIBM  
TABNAME,SYSDATAPARTITIONEXPRESSION,SYSIBM  
TABSCHEMA,SYSDATAPARTITIONEXPRESSION,SYSIBM  
ACCESS_MODE,SYSDATAPARTITIONS,SYSIBM  
ACTIVE_BLOCKS,SYSDATAPARTITIONS,SYSIBM  
AVGCOMPRESSEDROWSIZE,SYSDATAPARTITIONS,SYSIBM  
AVGROWCOMPRESSIONRATIO,SYSDATAPARTITIONS,SYSIBM  
AVGROWSIZE,SYSDATAPARTITIONS,SYSIBM  
CARD,SYSDATAPARTITIONS,SYSIBM  
COLDICT_ALTER_TIME,SYSDATAPARTITIONS,SYSIBM  
COLDICT_CREATE_TIME,SYSDATAPARTITIONS,SYSIBM  
COLDICT_EXISTS,SYSDATAPARTITIONS,SYSIBM  
DATAPARTITIONID,SYSDATAPARTITIONS,SYSIBM  
DATAPARTITIONNAME,SYSDATAPARTITIONS,SYSIBM  
FPAGES,SYSDATAPARTITIONS,SYSIBM  
HIGHINCLUSIVE,SYSDATAPARTITIONS,SYSIBM  
HIGHVALUE,SYSDATAPARTITIONS,SYSIBM  
INDEX_TBSPACEID,SYSDATAPARTITIONS,SYSIBM  
LASTUSED,SYSDATAPARTITIONS,SYSIBM  
LONG_TBSPACEID,SYSDATAPARTITIONS,SYSIBM  
LOWINCLUSIVE,SYSDATAPARTITIONS,SYSIBM  
LOWVALUE,SYSDATAPARTITIONS,SYSIBM  
NPAGES,SYSDATAPARTITIONS,SYSIBM  
OVERFLOW,SYSDATAPARTITIONS,SYSIBM  
PARTITIONOBJECTID,SYSDATAPARTITIONS,SYSIBM  
PCTPAGESAVED,SYSDATAPARTITIONS,SYSIBM  
PCTROWSCOMPRESSED,SYSDATAPARTITIONS,SYSIBM  
ROWFORMATVERSION,SYSDATAPARTITIONS,SYSIBM  
SEQNO,SYSDATAPARTITIONS,SYSIBM  
STATS_TIME,SYSDATAPARTITIONS,SYSIBM  
STATUS,SYSDATAPARTITIONS,SYSIBM  
TABNAME,SYSDATAPARTITIONS,SYSIBM  
TABSCHEMA,SYSDATAPARTITIONS,SYSIBM  
TBSPACEID,SYSDATAPARTITIONS,SYSIBM  
ALTER_TIME,SYSDATATYPES,SYSIBM  
ARRAYINDEXTYPEID,SYSDATATYPES,SYSIBM  
ARRAYINDEXTYPESCALE,SYSDATATYPES,SYSIBM  
ARRAY_LENGTH,SYSDATATYPES,SYSIBM  
ATTRCOUNT,SYSDATATYPES,SYSIBM  
CLASS,SYSDATATYPES,SYSIBM  
CODEPAGE,SYSDATATYPES,SYSIBM  
COLLATIONID,SYSDATATYPES,SYSIBM  
CONSTRAINT_TEXT,SYSDATATYPES,SYSIBM  
CREATE_TIME,SYSDATATYPES,SYSIBM  
DEFINER,SYSDATATYPES,SYSIBM  
DEFINERTYPE,SYSDATATYPES,SYSIBM  
ENVID,SYSDATATYPES,SYSIBM  
FINAL,SYSDATATYPES,SYSIBM  
FUNC_PATH,SYSDATATYPES,SYSIBM  
INLINE_LENGTH,SYSDATATYPES,SYSIBM  
INSTANTIABLE,SYSDATATYPES,SYSIBM  
JARSCHEMA,SYSDATATYPES,SYSIBM  
JAR_ID,SYSDATATYPES,SYSIBM  
LENGTH,SYSDATATYPES,SYSIBM  
METATYPE,SYSDATATYPES,SYSIBM  
NAME,SYSDATATYPES,SYSIBM  
NATURAL_INLINE_LENGTH,SYSDATATYPES,SYSIBM  
NULLS,SYSDATATYPES,SYSIBM  
PACKED_DESC,SYSDATATYPES,SYSIBM  
PUBLISHED,SYSDATATYPES,SYSIBM  
REMARKS,SYSDATATYPES,SYSIBM  
SCALE,SYSDATATYPES,SYSIBM  
SCHEMA,SYSDATATYPES,SYSIBM  
SOURCEMODULEID,SYSDATATYPES,SYSIBM  
SOURCESCHEMA,SYSDATATYPES,SYSIBM  
SOURCETYPE,SYSDATATYPES,SYSIBM  
SOURCETYPEID,SYSDATATYPES,SYSIBM  
SQLJ_REPRESENTATION,SYSDATATYPES,SYSIBM  
STRINGUNITS,SYSDATATYPES,SYSIBM  
TYPEID,SYSDATATYPES,SYSIBM  
TYPEMODULEID,SYSDATATYPES,SYSIBM  
TYPE_DESC,SYSDATATYPES,SYSIBM  
VALID,SYSDATATYPES,SYSIBM  
WITH_FUNC_ACCESS,SYSDATATYPES,SYSIBM  
ACCESSCTRLAUTH,SYSDBAUTH,SYSIBM  
AUTH25,SYSDBAUTH,SYSIBM  
AUTH26,SYSDBAUTH,SYSIBM  
BINDADDAUTH,SYSDBAUTH,SYSIBM  
CONNECTAUTH,SYSDBAUTH,SYSIBM  
CREATESECUREAUTH,SYSDBAUTH,SYSIBM  
CREATETABAUTH,SYSDBAUTH,SYSIBM  
DATAACCESSAUTH,SYSDBAUTH,SYSIBM  
DBADMAUTH,SYSDBAUTH,SYSIBM  
DEBUGAUTH,SYSDBAUTH,SYSIBM  
EXPLAINAUTH,SYSDBAUTH,SYSIBM  
EXTERNALROUTINEAUTH,SYSDBAUTH,SYSIBM  
GRANTEE,SYSDBAUTH,SYSIBM  
GRANTEEROLEID,SYSDBAUTH,SYSIBM  
GRANTEETYPE,SYSDBAUTH,SYSIBM  
GRANTOR,SYSDBAUTH,SYSIBM  
GRANTORROLEID,SYSDBAUTH,SYSIBM  
GRANTORTYPE,SYSDBAUTH,SYSIBM  
IMPLSCHEMAAUTH,SYSDBAUTH,SYSIBM  
LIBRARYADMAUTH,SYSDBAUTH,SYSIBM  
LOADAUTH,SYSDBAUTH,SYSIBM  
NOFENCEAUTH,SYSDBAUTH,SYSIBM  
QUIESCECONNECTAUTH,SYSDBAUTH,SYSIBM  
REFRESHAUTH,SYSDBAUTH,SYSIBM  
SECURITYADMAUTH,SYSDBAUTH,SYSIBM  
SQLADMAUTH,SYSDBAUTH,SYSIBM  
WLMADMAUTH,SYSDBAUTH,SYSIBM  
BMODULEID,SYSDEPENDENCIES,SYSIBM  
BNAME,SYSDEPENDENCIES,SYSIBM  
BSCHEMA,SYSDEPENDENCIES,SYSIBM  
BTYPE,SYSDEPENDENCIES,SYSIBM  
BUNIQUE_ID,SYSDEPENDENCIES,SYSIBM  
DMODULEID,SYSDEPENDENCIES,SYSIBM  
DNAME,SYSDEPENDENCIES,SYSIBM  
DOWNER,SYSDEPENDENCIES,SYSIBM  
DOWNERTYPE,SYSDEPENDENCIES,SYSIBM  
DSCHEMA,SYSDEPENDENCIES,SYSIBM  
DTYPE,SYSDEPENDENCIES,SYSIBM  
TABAUTH,SYSDEPENDENCIES,SYSIBM  
IBMREQD,SYSDUMMY1,SYSIBM  
DATEFORMAT,SYSENVIRONMENT,SYSIBM  
DATETIMELOCALE,SYSENVIRONMENT,SYSIBM  
ENVID,SYSENVIRONMENT,SYSIBM  
HASH,SYSENVIRONMENT,SYSIBM  
PACKED_DESC,SYSENVIRONMENT,SYSIBM  
PROPERTIES,SYSENVIRONMENT,SYSIBM  
REFCOUNT,SYSENVIRONMENT,SYSIBM  
TIMEFORMAT,SYSENVIRONMENT,SYSIBM  
TIMESTAMPFORMAT,SYSENVIRONMENT,SYSIBM  
AUTOSTART,SYSEVENTMONITORS,SYSIBM  
BUFFERSIZE,SYSEVENTMONITORS,SYSIBM  
DEFINER,SYSEVENTMONITORS,SYSIBM  
DEFINERTYPE,SYSEVENTMONITORS,SYSIBM  
EVMONID,SYSEVENTMONITORS,SYSIBM  
EVMON_ACTIVATES,SYSEVENTMONITORS,SYSIBM  
IO_MODE,SYSEVENTMONITORS,SYSIBM  
MAXFILES,SYSEVENTMONITORS,SYSIBM  
MAXFILESIZE,SYSEVENTMONITORS,SYSIBM  
MONSCOPE,SYSEVENTMONITORS,SYSIBM  
NAME,SYSEVENTMONITORS,SYSIBM  
NODENUM,SYSEVENTMONITORS,SYSIBM  
PACKED_DESC,SYSEVENTMONITORS,SYSIBM  
REMARKS,SYSEVENTMONITORS,SYSIBM  
TARGET,SYSEVENTMONITORS,SYSIBM  
TARGET_TYPE,SYSEVENTMONITORS,SYSIBM  
VERSIONNUMBER,SYSEVENTMONITORS,SYSIBM  
WRITE_MODE,SYSEVENTMONITORS,SYSIBM  
